millisec, event-type, event-code, event-value
37971, 0, 0, 0
37975, 2, 0, -1
37975, 0, 0, 0
37977, 2, 0, -1
37977, 0, 0, 0
37982, 2, 0, -1
37982, 0, 0, 0
37986, 2, 0, -1
37986, 0, 0, 0
37992, 2, 0, -1
37992, 0, 0, 0
37999, 2, 0, -1
37999, 0, 0, 0
38001, 2, 1, -1
38001, 0, 0, 0
38050, 2, 0, -1
38050, 0, 0, 0
38053, 2, 0, -1
38053, 0, 0, 0
38055, 2, 0, -1
38055, 0, 0, 0
38057, 2, 0, -1
38057, 0, 0, 0
38059, 2, 0, -1
38059, 0, 0, 0
38061, 2, 0, -1
38061, 0, 0, 0
38063, 2, 0, -1
38063, 0, 0, 0
38065, 2, 0, -1
38065, 0, 0, 0
38067, 2, 0, -1
38067, 0, 0, 0
38069, 2, 0, -1
38069, 0, 0, 0
38071, 2, 0, -1
38071, 0, 0, 0
38074, 2, 0, -1
38074, 0, 0, 0
38077, 2, 0, -1
38077, 0, 0, 0
38079, 2, 0, -1
38079, 0, 0, 0
38084, 2, 0, -1
38084, 0, 0, 0
38088, 2, 0, -1
38088, 0, 0, 0
38642, 2, 1, -1
38642, 0, 0, 0
38644, 2, 0, 1
38644, 0, 0, 0
38649, 2, 1, -1
38649, 0, 0, 0
38651, 2, 0, 1
38651, 0, 0, 0
38656, 2, 0, 1
38656, 0, 0, 0
38659, 2, 1, -1
38659, 0, 0, 0
38663, 2, 0, 1
38663, 0, 0, 0
38666, 2, 1, -1
38666, 0, 0, 0
38668, 2, 0, 1
38668, 0, 0, 0
38675, 2, 0, 1
38675, 2, 1, -1
38675, 0, 0, 0
38681, 2, 0, 1
38681, 2, 1, -1
38681, 0, 0, 0
38686, 2, 0, 1
38686, 0, 0, 0
38687, 2, 1, -1
38687, 0, 0, 0
38691, 2, 1, -1
38691, 0, 0, 0
38692, 2, 0, 1
38692, 0, 0, 0
38696, 2, 1, -1
38696, 0, 0, 0
38699, 2, 0, 1
38699, 0, 0, 0
38700, 2, 1, -1
38700, 0, 0, 0
38703, 2, 1, -1
38703, 0, 0, 0
38708, 2, 1, -1
38708, 0, 0, 0
38712, 2, 0, 1
38712, 2, 1, -1
38712, 0, 0, 0
38717, 2, 1, -1
38717, 0, 0, 0
38722, 2, 1, -1
38722, 0, 0, 0
38724, 2, 0, 1
38724, 0, 0, 0
38727, 2, 1, -1
38727, 0, 0, 0
38732, 2, 1, -1
38732, 0, 0, 0
38737, 2, 1, -1
38737, 0, 0, 0
38740, 2, 0, 1
38740, 0, 0, 0
38742, 2, 1, -1
38742, 0, 0, 0
38747, 2, 1, -1
38747, 0, 0, 0
38755, 2, 1, -1
38755, 0, 0, 0
38756, 2, 0, 1
38756, 0, 0, 0
38762, 2, 1, -1
38762, 0, 0, 0
38772, 2, 0, 1
38772, 2, 1, -1
38772, 0, 0, 0
38786, 2, 1, -1
38786, 0, 0, 0
38964, 2, 0, 1
38964, 0, 0, 0
39067, 2, 1, 1
39067, 0, 0, 0
39068, 2, 0, 1
39068, 0, 0, 0
39072, 2, 1, 1
39072, 0, 0, 0
39076, 2, 1, 1
39076, 0, 0, 0
39077, 2, 0, 1
39077, 0, 0, 0
39081, 2, 1, 1
39081, 0, 0, 0
39083, 2, 0, 1
39083, 0, 0, 0
39085, 2, 1, 1
39085, 0, 0, 0
39088, 2, 0, 1
39088, 2, 1, 1
39088, 0, 0, 0
39092, 2, 0, 1
39092, 2, 1, 1
39092, 0, 0, 0
39095, 2, 1, 1
39095, 0, 0, 0
39096, 2, 0, 1
39096, 0, 0, 0
39098, 2, 1, 1
39098, 0, 0, 0
39100, 2, 0, 1
39100, 0, 0, 0
39101, 2, 1, 1
39101, 0, 0, 0
39103, 2, 0, 1
39103, 0, 0, 0
39104, 2, 1, 1
39104, 0, 0, 0
39107, 2, 0, 1
39107, 2, 1, 1
39107, 0, 0, 0
39111, 2, 0, 1
39111, 2, 1, 1
39111, 0, 0, 0
39114, 2, 1, 1
39114, 0, 0, 0
39115, 2, 0, 1
39115, 0, 0, 0
39117, 2, 1, 1
39117, 0, 0, 0
39119, 2, 0, 1
39119, 0, 0, 0
39121, 2, 1, 1
39121, 0, 0, 0
39124, 2, 0, 1
39124, 2, 1, 1
39124, 0, 0, 0
39127, 2, 1, 1
39127, 0, 0, 0
39128, 2, 0, 1
39128, 0, 0, 0
39130, 2, 1, 1
39130, 0, 0, 0
39132, 2, 0, 1
39132, 0, 0, 0
39134, 2, 1, 1
39134, 0, 0, 0
39136, 2, 0, 1
39136, 2, 1, 1
39136, 0, 0, 0
39139, 2, 1, 1
39139, 0, 0, 0
39141, 2, 0, 1
39141, 0, 0, 0
39143, 2, 1, 1
39143, 0, 0, 0
39146, 2, 0, 1
39146, 2, 1, 1
39146, 0, 0, 0
39150, 2, 1, 1
39150, 0, 0, 0
39151, 2, 0, 1
39151, 0, 0, 0
39153, 2, 1, 1
39153, 0, 0, 0
39155, 2, 0, 1
39155, 0, 0, 0
39156, 2, 1, 1
39156, 0, 0, 0
39162, 2, 1, 1
39162, 0, 0, 0
39164, 2, 0, 1
39164, 0, 0, 0
39167, 2, 1, 1
39167, 0, 0, 0
39175, 2, 0, 1
39175, 2, 1, 1
39175, 0, 0, 0
39185, 2, 1, 1
39185, 0, 0, 0
39201, 2, 1, 1
39201, 0, 0, 0
39208, 2, 1, 1
39208, 0, 0, 0
39212, 2, 0, 1
39212, 0, 0, 0
39216, 2, 1, 1
39216, 0, 0, 0
39223, 2, 1, 1
39223, 0, 0, 0
39227, 2, 0, 1
39227, 0, 0, 0
39233, 2, 1, 1
39233, 0, 0, 0
39239, 2, 1, 1
39239, 0, 0, 0
39247, 2, 1, 1
39247, 0, 0, 0
39251, 2, 0, 1
39251, 0, 0, 0
39254, 2, 1, 1
39254, 0, 0, 0
39260, 2, 1, 1
39260, 0, 0, 0
39267, 2, 0, 1
39267, 0, 0, 0
39268, 2, 1, 1
39268, 0, 0, 0
39274, 2, 1, 1
39274, 0, 0, 0
39280, 2, 1, 1
39280, 0, 0, 0
39292, 2, 1, 1
39292, 0, 0, 0
39300, 2, 1, 1
39300, 0, 0, 0
39305, 2, 0, 1
39305, 2, 1, 1
39305, 0, 0, 0
39312, 2, 1, 1
39312, 0, 0, 0
39319, 2, 1, 1
39319, 0, 0, 0
39330, 2, 0, 1
39330, 2, 1, 1
39330, 0, 0, 0
39337, 2, 1, 1
39337, 0, 0, 0
39350, 2, 1, 1
39350, 0, 0, 0
39356, 2, 1, 1
39356, 0, 0, 0
39711, 2, 1, -1
39711, 0, 0, 0
39715, 2, 1, -1
39715, 0, 0, 0
39718, 2, 1, -1
39718, 0, 0, 0
39719, 2, 0, -1
39719, 0, 0, 0
39721, 2, 0, -1
39721, 2, 1, -1
39721, 0, 0, 0
39722, 2, 1, -1
39722, 0, 0, 0
39726, 2, 0, -1
39726, 2, 1, -1
39726, 0, 0, 0
39729, 2, 1, -1
39729, 0, 0, 0
39731, 2, 0, -1
39731, 0, 0, 0
39733, 2, 1, -1
39733, 0, 0, 0
39736, 2, 0, -1
39736, 0, 0, 0
39738, 2, 1, -1
39738, 0, 0, 0
39743, 2, 1, -1
39743, 0, 0, 0
39747, 2, 0, -1
39747, 0, 0, 0
39757, 2, 0, -1
39757, 0, 0, 0
39760, 2, 1, -1
39760, 0, 0, 0
39770, 2, 1, -1
39770, 0, 0, 0
39772, 2, 0, -1
39772, 0, 0, 0
39778, 2, 0, -1
39778, 0, 0, 0
39780, 2, 1, -1
39780, 0, 0, 0
39784, 2, 0, -1
39784, 0, 0, 0
39788, 2, 1, -1
39788, 0, 0, 0
39790, 2, 0, -1
39790, 0, 0, 0
39797, 2, 0, -1
39797, 0, 0, 0
39799, 2, 1, -1
39799, 0, 0, 0
39803, 2, 0, -1
39803, 0, 0, 0
39809, 2, 0, -1
39809, 0, 0, 0
39812, 2, 1, -1
39812, 0, 0, 0
39814, 2, 0, -1
39814, 0, 0, 0
39818, 2, 0, -1
39818, 0, 0, 0
39821, 2, 1, -1
39821, 0, 0, 0
39822, 2, 0, -1
39822, 0, 0, 0
39825, 2, 0, -1
39825, 0, 0, 0
39828, 2, 0, -1
39828, 2, 1, -1
39828, 0, 0, 0
39831, 2, 0, -1
39831, 0, 0, 0
39833, 2, 0, -1
39833, 0, 0, 0
39835, 2, 1, -1
39835, 0, 0, 0
39836, 2, 0, -1
39836, 0, 0, 0
39839, 2, 0, -1
39839, 0, 0, 0
39841, 2, 1, -1
39841, 0, 0, 0
39842, 2, 0, -1
39842, 0, 0, 0
39845, 2, 0, -1
39845, 0, 0, 0
39848, 2, 0, -1
39848, 0, 0, 0
39850, 2, 1, -1
39850, 0, 0, 0
39851, 2, 0, -1
39851, 0, 0, 0
39854, 2, 0, -1
39854, 0, 0, 0
39857, 2, 0, -1
39857, 0, 0, 0
39861, 2, 0, -1
39861, 0, 0, 0
39864, 2, 0, -1
39864, 0, 0, 0
39867, 2, 1, -1
39867, 0, 0, 0
39868, 2, 0, -1
39868, 0, 0, 0
39871, 2, 0, -1
39871, 0, 0, 0
39875, 2, 0, -1
39875, 0, 0, 0
39878, 2, 0, -1
39878, 0, 0, 0
39879, 2, 1, -1
39879, 0, 0, 0
39881, 2, 0, -1
39881, 0, 0, 0
39887, 2, 0, -1
39887, 0, 0, 0
39893, 2, 0, -1
39893, 0, 0, 0
40548, 2, 1, -1
40548, 0, 0, 0
40558, 2, 0, 1
40558, 0, 0, 0
40566, 2, 0, 1
40566, 2, 1, -1
40566, 0, 0, 0
40577, 2, 0, 1
40577, 0, 0, 0
40592, 2, 1, -1
40592, 0, 0, 0
40597, 2, 0, 1
40597, 0, 0, 0
40601, 2, 1, -1
40601, 0, 0, 0
40603, 2, 0, 1
40603, 0, 0, 0
40605, 2, 1, -1
40605, 0, 0, 0
40609, 2, 0, 1
40609, 0, 0, 0
40610, 2, 1, -1
40610, 0, 0, 0
40615, 2, 1, -1
40615, 0, 0, 0
40617, 2, 0, 1
40617, 0, 0, 0
40622, 2, 1, -1
40622, 0, 0, 0
40627, 2, 0, 1
40627, 2, 1, -1
40627, 0, 0, 0
40632, 2, 1, -1
40632, 0, 0, 0
40638, 2, 1, -1
40638, 0, 0, 0
40640, 2, 0, 1
40640, 0, 0, 0
40642, 2, 1, -1
40642, 0, 0, 0
40647, 2, 0, 1
40647, 2, 1, -1
40647, 0, 0, 0
40650, 2, 1, -1
40650, 0, 0, 0
40657, 2, 1, -1
40657, 0, 0, 0
40663, 2, 1, -1
40663, 0, 0, 0
40666, 2, 0, 1
40666, 0, 0, 0
40673, 2, 1, -1
40673, 0, 0, 0
40688, 2, 0, 1
40688, 2, 1, -1
40688, 0, 0, 0
40695, 2, 1, -1
40695, 0, 0, 0
40699, 2, 0, 1
40699, 2, 1, -1
40699, 0, 0, 0
40702, 2, 1, -1
40702, 0, 0, 0
40704, 2, 0, 1
40704, 2, 1, -1
40704, 0, 0, 0
40707, 2, 1, -1
40707, 0, 0, 0
40709, 2, 0, 1
40709, 0, 0, 0
40710, 2, 1, -1
40710, 0, 0, 0
40713, 2, 1, -1
40713, 0, 0, 0
40714, 2, 0, 1
40714, 0, 0, 0
40716, 2, 1, -1
40716, 0, 0, 0
40718, 2, 0, 1
40718, 0, 0, 0
40719, 2, 1, -1
40719, 0, 0, 0
40722, 2, 0, 1
40722, 2, 1, -1
40722, 0, 0, 0
40725, 2, 1, -1
40725, 0, 0, 0
40726, 2, 0, 1
40726, 0, 0, 0
40728, 2, 1, -1
40728, 0, 0, 0
40730, 2, 1, -1
40730, 0, 0, 0
40732, 2, 0, 1
40732, 2, 1, -1
40732, 0, 0, 0
40734, 2, 1, -1
40734, 0, 0, 0
40735, 2, 0, 1
40735, 0, 0, 0
40736, 2, 1, -1
40736, 0, 0, 0
40738, 2, 0, 1
40738, 2, 1, -1
40738, 0, 0, 0
40740, 2, 1, -1
40740, 0, 0, 0
40743, 2, 0, 1
40743, 2, 1, -1
40743, 0, 0, 0
40745, 2, 1, -1
40745, 0, 0, 0
40747, 2, 0, 1
40747, 2, 1, -1
40747, 0, 0, 0
40749, 2, 1, -1
40749, 0, 0, 0
40752, 2, 1, -1
40752, 0, 0, 0
40754, 2, 0, 1
40754, 0, 0, 0
40755, 2, 1, -1
40755, 0, 0, 0
40759, 2, 1, -1
40759, 0, 0, 0
40760, 2, 0, 1
40760, 0, 0, 0
40764, 2, 1, -1
40764, 0, 0, 0
40767, 2, 1, -1
40767, 0, 0, 0
40771, 2, 1, -1
40771, 0, 0, 0
40774, 2, 0, 1
40774, 0, 0, 0
40775, 2, 1, -1
40775, 0, 0, 0
40779, 2, 1, -1
40779, 0, 0, 0
40783, 2, 1, -1
40783, 0, 0, 0
40787, 2, 0, 1
40787, 0, 0, 0
40796, 2, 1, -1
40796, 0, 0, 0
40870, 2, 1, -1
40870, 0, 0, 0
40874, 2, 1, -1
40874, 0, 0, 0
40875, 2, 0, 1
40875, 0, 0, 0
40878, 2, 1, -1
40878, 0, 0, 0
40883, 2, 0, 1
40883, 2, 1, -1
40883, 0, 0, 0
40889, 2, 1, -1
40889, 0, 0, 0
40893, 2, 0, 1
40893, 0, 0, 0
40895, 2, 1, -1
40895, 0, 0, 0
40899, 2, 0, 1
40899, 0, 0, 0
40900, 2, 1, -1
40900, 0, 0, 0
40904, 2, 1, -1
40904, 0, 0, 0
40906, 2, 0, 1
40906, 0, 0, 0
40908, 2, 1, -1
40908, 0, 0, 0
40915, 2, 0, 1
40915, 2, 1, -1
40915, 0, 0, 0
40922, 2, 1, -1
40922, 0, 0, 0
40923, 2, 0, 1
40923, 0, 0, 0
40930, 2, 1, -1
40930, 0, 0, 0
40933, 2, 0, 1
40933, 0, 0, 0
40936, 2, 1, -1
40936, 0, 0, 0
40939, 2, 0, 1
40939, 0, 0, 0
40944, 2, 1, -1
40944, 0, 0, 0
40946, 2, 0, 1
40946, 0, 0, 0
40950, 2, 0, 1
40950, 0, 0, 0
40951, 2, 1, -1
40951, 0, 0, 0
40963, 2, 0, 1
40963, 0, 0, 0
41005, 4, 4, 589826
41005, 1, 273, 1
41005, 0, 0, 0
41079, 2, 0, 1
41079, 0, 0, 0
41083, 4, 4, 589826
41083, 1, 273, 0
41083, 0, 0, 0
41094, 2, 0, 1
41094, 0, 0, 0
41107, 2, 1, 1
41107, 0, 0, 0
41111, 2, 0, 1
41111, 0, 0, 0
41146, 2, 0, 1
41146, 0, 0, 0
41152, 2, 0, 1
41152, 0, 0, 0
41153, 2, 1, 1
41153, 0, 0, 0
41158, 2, 0, 1
41158, 0, 0, 0
41160, 2, 1, 1
41160, 0, 0, 0
41163, 2, 0, 1
41163, 0, 0, 0
41167, 2, 1, 1
41167, 0, 0, 0
41169, 2, 0, 1
41169, 0, 0, 0
41173, 2, 1, 1
41173, 0, 0, 0
41175, 2, 0, 1
41175, 0, 0, 0
41177, 2, 1, 1
41177, 0, 0, 0
41180, 2, 0, 1
41180, 0, 0, 0
41182, 2, 1, 1
41182, 0, 0, 0
41184, 2, 0, 1
41184, 0, 0, 0
41186, 2, 1, 1
41186, 0, 0, 0
41189, 2, 0, 1
41189, 2, 1, 1
41189, 0, 0, 0
41193, 2, 1, 1
41193, 0, 0, 0
41194, 2, 0, 1
41194, 0, 0, 0
41196, 2, 1, 1
41196, 0, 0, 0
41199, 2, 0, 1
41199, 2, 1, 1
41199, 0, 0, 0
41202, 2, 1, 1
41202, 0, 0, 0
41204, 2, 0, 1
41204, 0, 0, 0
41205, 2, 1, 1
41205, 0, 0, 0
41207, 2, 1, 1
41207, 0, 0, 0
41208, 2, 0, 1
41208, 0, 0, 0
41210, 2, 1, 1
41210, 0, 0, 0
41211, 2, 1, 1
41211, 0, 0, 0
41212, 2, 0, 1
41212, 0, 0, 0
41213, 2, 1, 1
41213, 0, 0, 0
41214, 2, 1, 1
41214, 0, 0, 0
41217, 2, 1, 1
41217, 0, 0, 0
41218, 2, 1, 1
41218, 0, 0, 0
41220, 2, 0, 1
41220, 2, 1, 1
41220, 0, 0, 0
41222, 2, 1, 1
41222, 0, 0, 0
41223, 2, 1, 1
41223, 0, 0, 0
41225, 2, 0, 1
41225, 2, 1, 1
41225, 0, 0, 0
41227, 2, 1, 1
41227, 0, 0, 0
41229, 2, 1, 1
41229, 0, 0, 0
41230, 2, 1, 1
41230, 0, 0, 0
41231, 2, 1, 1
41231, 0, 0, 0
41233, 2, 1, 1
41233, 0, 0, 0
41235, 2, 1, 1
41235, 0, 0, 0
41236, 2, 0, 1
41236, 0, 0, 0
41238, 2, 1, 1
41238, 0, 0, 0
41240, 2, 1, 1
41240, 0, 0, 0
41243, 2, 1, 1
41243, 0, 0, 0
41244, 2, 0, 1
41244, 0, 0, 0
41245, 2, 1, 1
41245, 0, 0, 0
41250, 2, 1, 1
41250, 0, 0, 0
41257, 2, 1, 1
41257, 0, 0, 0
41267, 2, 1, 1
41267, 0, 0, 0
41279, 2, 1, 1
41279, 0, 0, 0
41280, 2, 0, 1
41280, 0, 0, 0
41283, 2, 1, 1
41283, 0, 0, 0
41288, 2, 1, 1
41288, 0, 0, 0
41292, 2, 1, 1
41292, 0, 0, 0
41296, 2, 0, 1
41296, 0, 0, 0
41298, 2, 1, 1
41298, 0, 0, 0
41304, 2, 1, 1
41304, 0, 0, 0
41308, 2, 1, 1
41308, 0, 0, 0
41316, 2, 1, 1
41316, 0, 0, 0
41320, 2, 1, 1
41320, 0, 0, 0
41324, 2, 1, 1
41324, 0, 0, 0
41327, 2, 1, 1
41327, 0, 0, 0
41330, 2, 0, 1
41330, 0, 0, 0
41331, 2, 1, 1
41331, 0, 0, 0
41333, 2, 1, 1
41333, 0, 0, 0
41336, 2, 1, 1
41336, 0, 0, 0
41338, 2, 1, 1
41338, 0, 0, 0
41342, 2, 1, 1
41342, 0, 0, 0
41344, 2, 1, 1
41344, 0, 0, 0
41346, 2, 0, 1
41346, 0, 0, 0
41348, 2, 1, 1
41348, 0, 0, 0
41350, 2, 1, 1
41350, 0, 0, 0
41352, 2, 1, 1
41352, 0, 0, 0
41355, 2, 1, 1
41355, 0, 0, 0
41358, 2, 1, 1
41358, 0, 0, 0
41361, 4, 4, 589826
41361, 1, 273, 1
41361, 0, 0, 0
41362, 2, 0, 1
41362, 2, 1, 1
41362, 0, 0, 0
41366, 2, 1, 1
41366, 0, 0, 0
41534, 2, 1, 1
41534, 0, 0, 0
41547, 2, 1, 1
41547, 0, 0, 0
41552, 2, 1, 1
41552, 0, 0, 0
41556, 2, 1, 1
41556, 0, 0, 0
41561, 2, 1, 1
41561, 0, 0, 0
41570, 2, 1, 1
41570, 0, 0, 0
41571, 4, 4, 589826
41571, 1, 273, 0
41571, 0, 0, 0
41586, 2, 1, 1
41586, 0, 0, 0
41592, 2, 1, 1
41592, 0, 0, 0
41596, 2, 1, 1
41596, 0, 0, 0
41600, 2, 1, 1
41600, 0, 0, 0
41605, 2, 1, 1
41605, 0, 0, 0
41611, 2, 1, 1
41611, 0, 0, 0
41623, 2, 0, 1
41623, 2, 1, 1
41623, 0, 0, 0
41638, 2, 1, 1
41638, 0, 0, 0
41746, 2, 1, 1
41746, 0, 0, 0
41751, 2, 0, 1
41751, 0, 0, 0
41754, 2, 1, 1
41754, 0, 0, 0
41759, 2, 1, 1
41759, 0, 0, 0
41763, 2, 1, 1
41763, 0, 0, 0
41771, 2, 0, 1
41771, 0, 0, 0
41794, 2, 1, 1
41794, 0, 0, 0
41901, 4, 4, 589825
41901, 1, 272, 1
41901, 0, 0, 0
41909, 2, 0, 1
41909, 0, 0, 0
42075, 4, 4, 589825
42075, 1, 272, 0
42075, 0, 0, 0
42491, 4, 4, 589825
42491, 1, 272, 1
42491, 0, 0, 0
42602, 4, 4, 589825
42602, 1, 272, 0
42602, 0, 0, 0
42607, 2, 1, 1
42607, 0, 0, 0
42609, 2, 1, 1
42609, 0, 0, 0
42613, 2, 0, -1
42613, 2, 1, 1
42613, 0, 0, 0
42616, 2, 1, 1
42616, 0, 0, 0
42619, 2, 1, 1
42619, 0, 0, 0
42622, 2, 1, 1
42622, 0, 0, 0
42627, 2, 1, 1
42627, 0, 0, 0
42628, 2, 0, -1
42628, 0, 0, 0
42632, 2, 1, 1
42632, 0, 0, 0
42638, 2, 1, 1
42638, 0, 0, 0
42643, 2, 0, -1
42643, 0, 0, 0
42646, 2, 1, 1
42646, 0, 0, 0
42652, 2, 1, 1
42652, 0, 0, 0
42658, 2, 0, -1
42658, 0, 0, 0
42659, 2, 1, 1
42659, 0, 0, 0
42664, 2, 1, 1
42664, 0, 0, 0
42672, 2, 1, 1
42672, 0, 0, 0
42673, 2, 0, -1
42673, 0, 0, 0
42677, 2, 1, 1
42677, 0, 0, 0
42685, 2, 1, 1
42685, 0, 0, 0
42689, 2, 0, -1
42689, 0, 0, 0
42697, 2, 1, 1
42697, 0, 0, 0
42709, 2, 1, 1
42709, 0, 0, 0
42719, 2, 1, 1
42719, 0, 0, 0
42725, 2, 1, 1
42725, 0, 0, 0
42731, 2, 1, 1
42731, 0, 0, 0
42735, 2, 1, 1
42735, 0, 0, 0
42738, 2, 0, -1
42738, 2, 1, 1
42738, 0, 0, 0
42743, 2, 1, 1
42743, 0, 0, 0
42747, 2, 1, 1
42747, 0, 0, 0
42753, 2, 1, 1
42753, 0, 0, 0
42758, 2, 1, 1
42758, 0, 0, 0
42765, 2, 1, 1
42765, 0, 0, 0
42766, 2, 0, -1
42766, 0, 0, 0
42770, 2, 1, 1
42770, 0, 0, 0
42774, 2, 1, 1
42774, 0, 0, 0
42778, 2, 1, 1
42778, 0, 0, 0
42782, 2, 1, 1
42782, 0, 0, 0
42784, 2, 1, 1
42784, 0, 0, 0
42787, 2, 1, 1
42787, 0, 0, 0
42791, 2, 1, 1
42791, 0, 0, 0
42794, 2, 1, 1
42794, 0, 0, 0
42797, 2, 1, 1
42797, 0, 0, 0
42801, 2, 1, 1
42801, 0, 0, 0
42805, 2, 1, 1
42805, 0, 0, 0
42809, 2, 1, 1
42809, 0, 0, 0
42812, 2, 1, 1
42812, 0, 0, 0
42816, 2, 1, 1
42816, 0, 0, 0
42819, 2, 1, 1
42819, 0, 0, 0
42823, 2, 1, 1
42823, 0, 0, 0
42827, 2, 1, 1
42827, 0, 0, 0
42830, 4, 4, 589825
42830, 1, 272, 1
42830, 2, 1, 1
42830, 0, 0, 0
42832, 2, 1, 1
42832, 0, 0, 0
42834, 2, 1, 1
42834, 0, 0, 0
42835, 2, 0, 1
42835, 0, 0, 0
42837, 2, 1, 1
42837, 0, 0, 0
42838, 2, 1, 1
42838, 0, 0, 0
42933, 2, 1, 1
42933, 0, 0, 0
42939, 2, 1, 1
42939, 0, 0, 0
42943, 4, 4, 589825
42943, 1, 272, 0
42943, 2, 0, 1
42943, 0, 0, 0
42945, 2, 1, 1
42945, 0, 0, 0
43016, 2, 1, 1
43016, 0, 0, 0
43073, 2, 0, 1
43073, 0, 0, 0
43076, 2, 1, 1
43076, 0, 0, 0
43091, 2, 1, 1
43091, 0, 0, 0
43109, 2, 1, 1
43109, 0, 0, 0
43110, 2, 0, 1
43110, 0, 0, 0
43120, 2, 0, 1
43120, 0, 0, 0
43129, 2, 0, 1
43129, 0, 0, 0
43130, 2, 1, 1
43130, 0, 0, 0
43135, 2, 0, 1
43135, 0, 0, 0
43139, 2, 0, 1
43139, 0, 0, 0
43140, 2, 1, 1
43140, 0, 0, 0
43144, 2, 0, 1
43144, 0, 0, 0
43147, 2, 0, 1
43147, 0, 0, 0
43151, 2, 0, 1
43151, 0, 0, 0
43153, 2, 1, 1
43153, 0, 0, 0
43155, 2, 0, 1
43155, 0, 0, 0
43158, 2, 0, 1
43158, 0, 0, 0
43162, 2, 0, 1
43162, 0, 0, 0
43166, 2, 0, 1
43166, 0, 0, 0
43170, 2, 0, 1
43170, 2, 1, 1
43170, 0, 0, 0
43173, 2, 0, 1
43173, 0, 0, 0
43175, 2, 0, 1
43175, 0, 0, 0
43177, 2, 0, 1
43177, 0, 0, 0
43179, 2, 0, 1
43179, 0, 0, 0
43182, 2, 0, 1
43182, 0, 0, 0
43184, 2, 0, 1
43184, 0, 0, 0
43186, 2, 0, 1
43186, 0, 0, 0
43188, 2, 0, 1
43188, 0, 0, 0
43190, 2, 0, 1
43190, 0, 0, 0
43192, 2, 0, 1
43192, 0, 0, 0
43195, 2, 0, 1
43195, 0, 0, 0
43197, 2, 0, 1
43197, 0, 0, 0
43199, 2, 0, 1
43199, 0, 0, 0
43202, 2, 0, 1
43202, 0, 0, 0
43204, 2, 0, 1
43204, 0, 0, 0
43207, 2, 0, 1
43207, 0, 0, 0
43209, 2, 0, 1
43209, 0, 0, 0
43212, 2, 0, 1
43212, 0, 0, 0
43215, 2, 0, 1
43215, 0, 0, 0
43217, 2, 0, 1
43217, 2, 1, -1
43217, 0, 0, 0
43220, 2, 0, 1
43220, 0, 0, 0
43223, 2, 0, 1
43223, 0, 0, 0
43224, 2, 1, -1
43224, 0, 0, 0
43225, 2, 0, 1
43225, 0, 0, 0
43228, 2, 0, 1
43228, 0, 0, 0
43231, 2, 0, 1
43231, 0, 0, 0
43233, 2, 0, 1
43233, 0, 0, 0
43235, 2, 1, -1
43235, 0, 0, 0
43237, 2, 0, 1
43237, 0, 0, 0
43241, 2, 0, 1
43241, 0, 0, 0
43243, 2, 1, -1
43243, 0, 0, 0
43246, 2, 0, 1
43246, 0, 0, 0
43252, 2, 0, 1
43252, 0, 0, 0
43258, 2, 0, 1
43258, 0, 0, 0
43267, 2, 0, 1
43267, 2, 1, -1
43267, 0, 0, 0
43275, 2, 0, 1
43275, 0, 0, 0
43284, 2, 0, 1
43284, 0, 0, 0
43293, 2, 0, 1
43293, 0, 0, 0
43297, 2, 1, -1
43297, 0, 0, 0
43301, 2, 0, 1
43301, 0, 0, 0
43309, 2, 0, 1
43309, 0, 0, 0
43315, 2, 0, 1
43315, 0, 0, 0
43323, 2, 0, 1
43323, 0, 0, 0
43328, 2, 0, 1
43328, 0, 0, 0
43335, 2, 0, 1
43335, 0, 0, 0
43340, 2, 0, 1
43340, 0, 0, 0
43347, 2, 0, 1
43347, 0, 0, 0
43354, 2, 0, 1
43354, 2, 1, 1
43354, 0, 0, 0
43361, 2, 0, 1
43361, 0, 0, 0
43369, 2, 0, 1
43369, 0, 0, 0
43379, 2, 0, 1
43379, 0, 0, 0
43382, 2, 1, 1
43382, 0, 0, 0
43386, 2, 0, 1
43386, 0, 0, 0
43553, 2, 1, 1
43553, 0, 0, 0
43569, 2, 1, 1
43569, 0, 0, 0
43577, 2, 1, 1
43577, 0, 0, 0
43584, 2, 1, 1
43584, 0, 0, 0
43591, 2, 1, 1
43591, 0, 0, 0
43596, 2, 1, 1
43596, 0, 0, 0
43599, 2, 0, -1
43599, 0, 0, 0
43602, 2, 1, 1
43602, 0, 0, 0
43606, 2, 1, 1
43606, 0, 0, 0
43611, 2, 1, 1
43611, 0, 0, 0
43615, 2, 0, -1
43615, 2, 1, 1
43615, 0, 0, 0
43621, 2, 1, 1
43621, 0, 0, 0
43625, 2, 0, -1
43625, 0, 0, 0
43626, 2, 1, 1
43626, 0, 0, 0
43631, 2, 1, 1
43631, 0, 0, 0
43635, 2, 1, 1
43635, 0, 0, 0
43637, 2, 0, -1
43637, 0, 0, 0
43640, 2, 1, 1
43640, 0, 0, 0
43644, 2, 0, -1
43644, 0, 0, 0
43646, 2, 1, 1
43646, 0, 0, 0
43652, 2, 1, 1
43652, 0, 0, 0
43659, 2, 0, -1
43659, 0, 0, 0
43660, 2, 1, 1
43660, 0, 0, 0
43670, 2, 1, 1
43670, 0, 0, 0
43673, 2, 0, -1
43673, 0, 0, 0
43693, 2, 1, 1
43693, 0, 0, 0
43930, 2, 1, 1
43930, 0, 0, 0
